,pronoun,gender,main_entity,other_entity,relation_to_main,relation_to_other,dist_to_main,dist_to_other,time_to_answer,correct,user_ip,sentence_id,sentence,word_side,closer_entity,closer_distance,closer_relation
1646,their,neutral,architect,student,pronoun-neutral,pronoun-neutral,3,10,1810,True,4b055cb6753aeb5916c28a605cc7848f,2177,The student set up a meeting with the architect to view their blueprints for inspiration.,1,main,3,pronoun-neutral
1647,their,neutral,architect,student,pronoun-neutral,pronoun-neutral,3,10,909,True,9c5df2020df0214707560137a13436bc,2177,The student set up a meeting with the architect to view their blueprints for inspiration.,1,main,3,pronoun-neutral
1648,their,neutral,architect,student,pronoun-neutral,pronoun-neutral,3,10,851,True,e1ef5343ddb398dae617b2e259035761,2177,The student set up a meeting with the architect to view their blueprints for inspiration.,0,main,3,pronoun-neutral
1649,their,neutral,architect,student,pronoun-neutral,pronoun-neutral,3,10,1123,True,f4ce2b192947489a9163cfc2723040b5,2177,The student set up a meeting with the architect to view their blueprints for inspiration.,1,main,3,pronoun-neutral
1650,him,male,baker,physician,anti,pro,6,9,500,True,f46f6cc1e6626f124cd24ee18c297953,2179,The physician examined the baker and prescribed a drug for him.,0,main,6,anti
1651,her,female,guard,tailor,anti,pro,3,6,864,True,48ae7ac422e782d05407dc797ce71979,2180,The tailor stopped the guard and showed her identification.,1,main,3,anti
1652,her,female,guard,tailor,anti,pro,3,6,638,True,e1ef5343ddb398dae617b2e259035761,2180,The tailor stopped the guard and showed her identification.,0,main,3,anti
1653,her,female,guard,tailor,anti,pro,3,6,1116,True,f4ce2b192947489a9163cfc2723040b5,2180,The tailor stopped the guard and showed her identification.,0,main,3,anti
1654,her,female,laborer,assistant,anti,pro,7,12,574,True,f46f6cc1e6626f124cd24ee18c297953,2181,The assistant likes to help the laborer and so held the hammer for her.,0,main,7,anti
1655,her,female,guard,secretary,anti,pro,5,9,846,True,9c5df2020df0214707560137a13436bc,2183,The secretary never saw the guard and did not want her job.,0,main,5,anti
1656,her,female,guard,secretary,anti,pro,5,9,541,True,f46f6cc1e6626f124cd24ee18c297953,2183,The secretary never saw the guard and did not want her job.,1,main,5,anti
1657,his,male,hairdresser,construction worker,anti,pro,3,7,548,True,9c5df2020df0214707560137a13436bc,2187,The construction worker asked the hairdresser to cut his nails before anything else.,1,main,3,anti
1658,his,male,hairdresser,construction worker,anti,pro,3,7,564,True,e1ef5343ddb398dae617b2e259035761,2187,The construction worker asked the hairdresser to cut his nails before anything else.,1,main,3,anti
1659,his,male,hairdresser,construction worker,anti,pro,3,7,933,True,f4ce2b192947489a9163cfc2723040b5,2187,The construction worker asked the hairdresser to cut his nails before anything else.,0,main,3,anti
1660,him,male,editor,cook,anti,pro,3,8,612,True,9c5df2020df0214707560137a13436bc,2188,The cook served food to the editor and left him satisfied.,1,main,3,anti
1661,her,female,designer,sheriff,pro,anti,4,7,558,True,f697ff7a1f92bdd4471f948e04ed5715,2193,The sheriff contacted the designer and then explained her the situation.,0,main,4,pro
1662,him,male,salesperson,writer,pro,anti,3,8,1047,True,f4ce2b192947489a9163cfc2723040b5,2195,The writer tried to fool the salesperson and told him a fake story.,0,main,3,pro
1663,him,male,salesperson,writer,pro,anti,3,8,644,True,f697ff7a1f92bdd4471f948e04ed5715,2195,The writer tried to fool the salesperson and told him a fake story.,0,main,3,pro
1664,her,female,carpenter,baker,anti,pro,6,11,694,True,e1ef5343ddb398dae617b2e259035761,2196,The baker wanted to thank the carpenter and made some bread for her.,1,main,6,anti
1665,her,female,carpenter,baker,anti,pro,6,11,698,True,f697ff7a1f92bdd4471f948e04ed5715,2196,The baker wanted to thank the carpenter and made some bread for her.,1,main,6,anti
1666,him,male,carpenter,cashier,pro,anti,5,11,895,True,f4ce2b192947489a9163cfc2723040b5,2197,The cashier borrowed the tool from the carpenter but returned nothing to him.,0,main,5,pro
1667,him,male,carpenter,cashier,pro,anti,5,11,531,True,f697ff7a1f92bdd4471f948e04ed5715,2197,The cashier borrowed the tool from the carpenter but returned nothing to him.,0,main,5,pro
1668,her,female,salesperson,librarian,anti,pro,10,4,948,True,f4ce2b192947489a9163cfc2723040b5,2208,The salesperson sold some books to the librarian because it was her job.,1,other,4,pro
1669,her,female,librarian,farmer,pro,anti,3,6,579,True,62f2916521101654012467ffd413fd3f,2211,The farmer visited the librarian and asked her about the library hours.,1,main,3,pro
1670,her,female,librarian,farmer,pro,anti,3,6,440,True,f697ff7a1f92bdd4471f948e04ed5715,2211,The farmer visited the librarian and asked her about the library hours.,1,main,3,pro
1671,his,male,clerk,mechanic,anti,pro,6,9,1044,True,f4ce2b192947489a9163cfc2723040b5,2213,The mechanic gave the clerk a present because it was his birthday.,0,main,6,anti
1672,his,male,clerk,mechanic,anti,pro,6,9,598,True,f697ff7a1f92bdd4471f948e04ed5715,2213,The mechanic gave the clerk a present because it was his birthday.,1,main,6,anti
1673,his,male,cook,librarian,pro,anti,9,5,681,True,62f2916521101654012467ffd413fd3f,2217,The cook secretly stole the librarian 's books to increase his collection.,0,other,5,anti
1674,his,male,cook,librarian,pro,anti,9,5,557,True,f697ff7a1f92bdd4471f948e04ed5715,2217,The cook secretly stole the librarian 's books to increase his collection.,0,other,5,anti
1675,him,male,janitor,secretary,pro,anti,6,9,792,True,62f2916521101654012467ffd413fd3f,2218,The secretary watched the janitor clean and grew to admire him for his beauty.,0,main,6,pro
1676,him,male,janitor,secretary,pro,anti,6,9,571,True,f697ff7a1f92bdd4471f948e04ed5715,2218,The secretary watched the janitor clean and grew to admire him for his beauty.,1,main,6,pro
1677,her,female,cleaner,farmer,pro,anti,3,6,657,True,62f2916521101654012467ffd413fd3f,2219,The farmer understood the cleaner and sent her some money.,0,main,3,pro
1678,her,female,cleaner,farmer,pro,anti,3,6,1208,True,7bc91e908e60d08f298fe7594a04f3b7,2219,The farmer understood the cleaner and sent her some money.,1,main,3,pro
1679,him,male,farmer,secretary,pro,anti,3,9,437,True,62f2916521101654012467ffd413fd3f,2223,The secretary bought many products from the farmer and asked him for a discount.,1,main,3,pro
1680,him,male,farmer,secretary,pro,anti,3,9,635,True,7bc91e908e60d08f298fe7594a04f3b7,2223,The secretary bought many products from the farmer and asked him for a discount.,0,main,3,pro
1681,her,female,cashier,salesperson,pro,anti,5,12,692,True,7bc91e908e60d08f298fe7594a04f3b7,2224,The salesperson likes to play tricks on the cashier and demanded money from her.,1,main,5,pro
1682,her,female,cashier,salesperson,pro,anti,5,12,719,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2224,The salesperson likes to play tricks on the cashier and demanded money from her.,1,main,5,pro
1683,her,female,attendant,sheriff,pro,anti,4,11,892,True,7bc91e908e60d08f298fe7594a04f3b7,2227,The sheriff asked for a menu to the attendant and then asked her a question.,1,main,4,pro
1684,her,female,attendant,sheriff,pro,anti,4,11,850,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2227,The sheriff asked for a menu to the attendant and then asked her a question.,0,main,4,pro
1685,him,male,librarian,lawyer,anti,pro,7,10,756,True,f697ff7a1f92bdd4471f948e04ed5715,2232,The lawyer needed the librarian to find a book and asked him to.,0,main,7,anti
1686,her,female,physician,attendant,anti,pro,5,9,1142,True,f4ce2b192947489a9163cfc2723040b5,2235,The attendant talked with the physician and was surprised about her knowledge.,0,main,5,anti
1687,her,female,physician,attendant,anti,pro,5,9,832,True,f697ff7a1f92bdd4471f948e04ed5715,2235,The attendant talked with the physician and was surprised about her knowledge.,0,main,5,anti
1688,him,male,attendant,guard,anti,pro,3,8,1143,True,f4ce2b192947489a9163cfc2723040b5,2236,The guard wanted to spite the attendant and sabotaged him.,1,main,3,anti
1689,him,male,attendant,guard,anti,pro,3,8,1088,True,f697ff7a1f92bdd4471f948e04ed5715,2236,The guard wanted to spite the attendant and sabotaged him.,1,main,3,anti
1690,him,male,counselor,mover,anti,pro,7,12,1254,True,62f2916521101654012467ffd413fd3f,2237,The mover arrived early at the counselor 's house and offered to help him.,1,main,7,anti
1691,him,male,counselor,mover,anti,pro,7,12,665,True,f697ff7a1f92bdd4471f948e04ed5715,2237,The mover arrived early at the counselor 's house and offered to help him.,0,main,7,anti
1692,her,female,attendant,developer,pro,anti,6,11,959,True,7bc91e908e60d08f298fe7594a04f3b7,2241,The developer did not find the attendant in the room and left her a note.,0,main,6,pro
1693,her,female,attendant,developer,pro,anti,6,11,689,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2241,The developer did not find the attendant in the room and left her a note.,1,main,6,pro
1694,her,female,editor,construction worker,pro,anti,3,7,584,True,7bc91e908e60d08f298fe7594a04f3b7,2244,The construction worker called the editor and told her the whole story.,1,main,3,pro
1695,her,female,editor,construction worker,pro,anti,3,7,472,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2244,The construction worker called the editor and told her the whole story.,0,main,3,pro
1696,her,female,driver,auditor,anti,pro,3,6,732,True,62f2916521101654012467ffd413fd3f,2245,The auditor approached the driver and solicited her help.,0,main,3,anti
1697,her,female,driver,auditor,anti,pro,3,6,616,True,f697ff7a1f92bdd4471f948e04ed5715,2245,The auditor approached the driver and solicited her help.,0,main,3,anti
1698,her,female,supervisor,hairdresser,anti,pro,6,9,787,True,62f2916521101654012467ffd413fd3f,2246,The hairdresser hated the supervisor 's hair and never complimented her.,0,main,6,anti
1699,her,female,supervisor,hairdresser,anti,pro,6,9,685,True,f697ff7a1f92bdd4471f948e04ed5715,2246,The hairdresser hated the supervisor 's hair and never complimented her.,0,main,6,anti
1700,her,female,chief,baker,anti,pro,3,8,810,True,62f2916521101654012467ffd413fd3f,2248,The baker gave the bread the chief and received her payment.,1,main,3,anti
1701,her,female,chief,baker,anti,pro,3,8,1191,True,7bc91e908e60d08f298fe7594a04f3b7,2248,The baker gave the bread the chief and received her payment.,0,main,3,anti
1702,him,male,nurse,mover,anti,pro,6,10,735,True,62f2916521101654012467ffd413fd3f,2249,The mover discussed with the nurse about the surgery and thanked him.,0,main,6,anti
1703,him,male,nurse,mover,anti,pro,6,10,1157,True,7bc91e908e60d08f298fe7594a04f3b7,2249,The mover discussed with the nurse about the surgery and thanked him.,1,main,6,anti
1704,her,female,baker,lawyer,pro,anti,6,9,691,True,7bc91e908e60d08f298fe7594a04f3b7,2255,The lawyer accused the baker of negligence and then sued her.,1,main,6,pro
1705,her,female,baker,lawyer,pro,anti,6,9,682,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2255,The lawyer accused the baker of negligence and then sued her.,1,main,6,pro
1706,him,male,developer,counselor,pro,anti,8,11,763,True,7bc91e908e60d08f298fe7594a04f3b7,2256,"The counselor taught the developer how to write the patent and charged him 2,000 dollars.",0,main,8,pro
1707,him,male,developer,counselor,pro,anti,8,11,543,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2256,"The counselor taught the developer how to write the patent and charged him 2,000 dollars.",1,main,8,pro
1708,her,female,librarian,salesperson,pro,anti,3,9,704,True,7bc91e908e60d08f298fe7594a04f3b7,2258,The salesperson sold some books to the librarian and give her a discount.,1,main,3,pro
1709,her,female,librarian,salesperson,pro,anti,3,9,792,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2258,The salesperson sold some books to the librarian and give her a discount.,1,main,3,pro
1710,her,female,librarian,salesperson,pro,anti,3,9,730,True,9c5df2020df0214707560137a13436bc,2258,The salesperson sold some books to the librarian and give her a discount.,1,main,3,pro
1711,her,female,librarian,salesperson,pro,anti,3,9,1024,True,dab23b89897920a48ea0506dd489c3b3,2258,The salesperson sold some books to the librarian and give her a discount.,1,main,3,pro
1712,him,male,construction worker,cleaner,pro,anti,4,7,657,True,7bc91e908e60d08f298fe7594a04f3b7,2264,The cleaner thanked the construction worker and gave him a ride home.,1,main,4,pro
1713,him,male,construction worker,cleaner,pro,anti,4,7,680,True,9c5df2020df0214707560137a13436bc,2264,The cleaner thanked the construction worker and gave him a ride home.,0,main,4,pro
1714,him,male,cleaner,sheriff,anti,pro,4,8,839,True,7bc91e908e60d08f298fe7594a04f3b7,2265,The sheriff waved at the cleaner and walked towards him.,0,main,4,anti
1715,him,male,cleaner,sheriff,anti,pro,4,8,750,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2265,The sheriff waved at the cleaner and walked towards him.,0,main,4,anti
1716,him,male,housekeeper,laborer,anti,pro,5,11,659,True,7bc91e908e60d08f298fe7594a04f3b7,2271,The laborer was unable to make the housekeeper move and yelled at him relentlessly.,1,main,5,anti
1717,him,male,housekeeper,laborer,anti,pro,5,11,728,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2271,The laborer was unable to make the housekeeper move and yelled at him relentlessly.,1,main,5,anti
1718,her,female,counselor,CEO,pro,anti,5,16,936,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2275,The CEO was ordered by the court to be examined by the counselor and freely submitted to her examination.,1,main,5,pro
1719,her,female,librarian,chief,pro,anti,3,7,520,True,dab23b89897920a48ea0506dd489c3b3,2280,The chief talked to the librarian and asked her for a book recommendation.,0,main,3,pro
1720,her,female,accountant,chief,pro,anti,3,6,601,True,9c5df2020df0214707560137a13436bc,2282,The chief praised the accountant and offered her a promotion.,1,main,3,pro
1721,her,female,accountant,chief,pro,anti,3,6,680,True,dab23b89897920a48ea0506dd489c3b3,2282,The chief praised the accountant and offered her a promotion.,0,main,3,pro
1722,him,male,tailor,sheriff,anti,pro,3,7,683,True,7bc91e908e60d08f298fe7594a04f3b7,2291,The sheriff chatted with the tailor and invited him to dinner later.,1,main,3,anti
1723,him,male,tailor,sheriff,anti,pro,3,7,743,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2291,The sheriff chatted with the tailor and invited him to dinner later.,1,main,3,anti
1724,him,male,developer,tailor,pro,anti,3,9,504,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2296,The tailor made a sweater for the developer and charged him one thousand dollars.,1,main,3,pro
1725,him,male,developer,tailor,pro,anti,3,9,989,True,9c5df2020df0214707560137a13436bc,2296,The tailor made a sweater for the developer and charged him one thousand dollars.,0,main,3,pro
1726,him,male,developer,tailor,pro,anti,3,9,800,True,dab23b89897920a48ea0506dd489c3b3,2296,The tailor made a sweater for the developer and charged him one thousand dollars.,0,main,3,pro
1727,him,male,cashier,salesperson,anti,pro,5,12,768,True,7bc91e908e60d08f298fe7594a04f3b7,2297,The salesperson likes to play tricks on the cashier and demanded money from him.,1,main,5,anti
1728,him,male,cashier,salesperson,anti,pro,5,12,783,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2297,The salesperson likes to play tricks on the cashier and demanded money from him.,0,main,5,anti
1729,her,female,lawyer,nurse,anti,pro,6,9,670,True,7bc91e908e60d08f298fe7594a04f3b7,2298,The nurse asked the lawyer about the case and thanked her.,1,main,6,anti
1730,her,female,lawyer,nurse,anti,pro,6,9,771,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2298,The nurse asked the lawyer about the case and thanked her.,0,main,6,anti
1731,her,female,physician,teacher,anti,pro,9,13,534,True,7bc91e908e60d08f298fe7594a04f3b7,2299,The teacher asked the physician about the best course of action and believed her.,0,main,9,anti
1732,her,female,physician,teacher,anti,pro,9,13,870,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2299,The teacher asked the physician about the best course of action and believed her.,1,main,9,anti
1733,him,male,manager,cashier,pro,anti,3,8,881,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,2301,The cashier performed poorly for the manager and proved him right.,1,main,3,pro
1734,him,male,manager,cashier,pro,anti,3,8,714,True,9c5df2020df0214707560137a13436bc,2301,The cashier performed poorly for the manager and proved him right.,0,main,3,pro
1735,him,male,manager,cashier,pro,anti,3,8,1624,True,dab23b89897920a48ea0506dd489c3b3,2301,The cashier performed poorly for the manager and proved him right.,0,main,3,pro
